m,n,k,us,tflops,iters
1730,1730,1024,41.971200704574585,146.03964378202622,5
1731,1731,1024,67.11680293083191,91.43086470200464,5
1732,1732,1024,42.48319864273071,144.6133941953365,5
1733,1733,1024,67.16799736022949,91.57241712914134,5
1734,1734,1024,42.38719940185547,145.27584683338256,5
1735,1735,1024,70.08000016212463,87.9700454585886,5
1736,1736,1024,19.571200013160706,315.3638715995744,5
1737,1737,1024,69.99679803848267,88.2777824866051,5
1738,1738,1024,42.93760061264038,144.07602715878875,5
1739,1739,1024,67.6800012588501,91.51004274235481,5
1740,1740,1024,42.399999499320984,146.2387941796862,5
1741,1741,1024,68.07680130004883,91.18603943566232,5
1742,1742,1024,42.64959990978241,145.71735925181645,5
1743,1743,1024,69.71520185470581,89.24774204867367,5
1744,1744,1024,19.219200313091278,324.1063949865299,5
1745,1745,1024,69.99040246009827,89.10094785574755,5
1746,1746,1024,42.67520010471344,146.29950773940075,5
1747,1747,1024,68.02560091018677,91.8847367515719,5
1748,1748,1024,42.52159893512726,147.16455516047193,5
1749,1749,1024,68.1984007358551,91.86189090070967,5
1750,1750,1024,42.40640103816986,147.9021998201308,5
1751,1751,1024,70.32960057258606,89.28203767515171,5
1752,1752,1024,15.257599949836731,412.0139610861451,5
1753,1753,1024,70.12479901313782,89.74745768356375,5
1754,1754,1024,42.52159893512726,148.17657204313085,5
1755,1755,1024,68.48000288009644,92.11289332222523,5
1756,1756,1024,42.46399998664856,148.71612966243347,5
1757,1757,1024,67.9040014743805,93.10609411413454,5
1758,1758,1024,42.00319945812225,150.6903082064158,5
1759,1759,1024,69.7983980178833,90.78543445046485,5
1760,1760,1024,19.750399887561798,321.2028534164104,5
1761,1761,1024,70.37439942359924,90.2472470105405,5
1762,1762,1024,42.25279986858368,150.4825936216267,5
1763,1763,1024,69.00479793548584,92.24764512681104,5
1764,1764,1024,42.27199852466583,150.75590533722885,5
1765,1765,1024,68.99840235710144,92.46563082693409,5
1766,1766,1024,42.29759871959686,151.0064987457727,5
1767,1767,1024,70.54719924926758,90.64070494714059,5
1768,1768,1024,15.2319997549057,420.27886390545916,5
1769,1769,1024,71.5071976184845,89.62638086020172,5
1770,1770,1024,42.1887993812561,152.08252650229767,5
1771,1771,1024,69.23519968986511,92.77695733923454,5
1772,1772,1024,41.99039936065674,153.14660803215145,5
1773,1773,1024,71.0591971874237,90.59977662032199,5
1774,1774,1024,41.91359877586365,153.77375926286572,5
1775,1775,1024,71.11679911613464,90.7307426683113,5
1776,1776,1024,14.572800695896149,443.2746033381993,5
1777,1777,1024,72.8767991065979,88.73920193092712,5
1778,1778,1024,41.63840115070343,155.48891055079872,5
1779,1779,1024,70.3935980796814,92.07647491840406,5
1780,1780,1024,41.43359959125519,156.6092075999479,5
1781,1781,1024,69.08800005912781,94.02756082735579,5
1782,1782,1024,41.177600622177124,157.93715645727565,5
1783,1783,1024,70.81599831581116,91.93931352862583,5
1784,1784,1024,15.263999998569489,427.0230272936885,5
1785,1785,1024,73.06879758834839,89.30472397756473,5
1786,1786,1024,40.60800075531006,160.87229330406666,5
1787,1787,1024,69.5360004901886,94.05228465682009,5
1788,1788,1024,40.26240110397339,162.61676235086387,5
1789,1789,1024,70.13760209083557,93.45439268811923,5
1790,1790,1024,40.16000032424927,163.39633334210302,5
1791,1791,1024,71.74400091171265,91.56627180695072,5
1792,1792,1024,21.5488001704216,305.1988333451295,5
1793,1793,1024,69.5743978023529,94.63266603764035,5
1794,1794,1024,38.14400136470795,172.80192670343536,5
1795,1795,1024,68.6464011669159,96.12604721921306,5
1796,1796,1024,38.48960101604462,171.63237325443373,5
1797,1797,1024,68.70399713516235,96.2596109071984,5
1798,1798,1024,38.572800159454346,171.64381545106002,5
1799,1799,1024,69.50399875640869,95.3635670838125,5
1800,1800,1024,21.433599293231964,309.5849609400546,5
1801,1801,1024,70.36160230636597,94.41079552275892,5
1802,1802,1024,39.46239948272705,168.521779698441,5
1803,1803,1024,68.87680292129517,96.66036386165656,5
1804,1804,1024,39.02080059051514,170.80746338198108,5
1805,1805,1024,68.97280216217041,96.74009161338147,5
1806,1806,1024,39.05920088291168,171.01810526088906,5
1807,1807,1024,70.28480172157288,95.14475090206386,5
1808,1808,1024,15.590399503707886,429.4074356726912,5
1809,1809,1024,70.48959732055664,95.07844196530128,5
1810,1810,1024,40.140798687934875,167.14796464716738,5
1811,1811,1024,69.13279891014099,97.15892765647467,5
1812,1812,1024,40.166398882865906,167.4107885949525,5
1813,1813,1024,69.17759776115417,97.31058507180646,5
1814,1814,1024,39.23200070858002,171.77662332490104,5
1815,1815,1024,70.35520076751709,95.89302178659811,5
1816,1816,1024,17.01119989156723,397.03308003264885,5
1817,1817,1024,70.5024003982544,95.9038193565876,5
1818,1818,1024,39.5904004573822,170.97311150682847,5
1819,1819,1024,68.6784029006958,98.66773602464404,5
1820,1820,1024,39.84000086784363,170.27598022658324,5
1821,1821,1024,68.71039867401123,98.83877985078114,5
1822,1822,1024,39.62239921092987,171.58761123492417,5
1823,1823,1024,69.63840126991272,97.73598571885381,5
1824,1824,1024,20.985600352287292,324.682007358315,5
1825,1825,1024,70.278400182724,97.05855543474343,5
1826,1826,1024,39.29600119590759,173.7733367310451,5
1827,1827,1024,68.26879978179932,100.1347411094009,5
1828,1828,1024,39.40480053424835,173.67335804813868,5
1829,1829,1024,68.14079880714417,100.54260718883306,5
1830,1830,1024,39.57119882106781,173.32169366444597,5
1831,1831,1024,69.86240148544312,98.27954353144652,5
1832,1832,1024,17.11360067129135,401.64234774570906,5
1833,1833,1024,70.11200189590454,98.14371984722837,5
1834,1834,1024,39.59679901599884,173.96766554833687,5
1835,1835,1024,68.01279783248901,101.39381145567012,5
1836,1836,1024,39.40480053424835,175.19680126282577,5
1837,1837,1024,67.85920262336731,101.84495315039494,5
1838,1838,1024,39.43040072917938,175.46470702946846,5
1839,1839,1024,69.48480010032654,99.67898300059227,5
1840,1840,1024,15.430399775505066,449.3538016433568,5
1841,1841,1024,69.61920261383057,99.70305931974364,5
1842,1842,1024,39.71840143203735,174.95140845207885,5
1843,1843,1024,67.37920045852661,103.241610239673,5
1844,1844,1024,39.29600119590759,177.21620307577865,5
1845,1845,1024,67.41120219230652,103.41668703833967,5
1846,1846,1024,39.16800022125244,178.18122775165872,5
1847,1847,1024,69.12639737129211,101.06943074833943,5
1848,1848,1024,16.652800142765045,419.99741377060013,5
1849,1849,1024,69.55519914627075,100.66399829113857,5
1850,1850,1024,39.43040072917938,177.76334681815638,5
1851,1851,1024,67.07199811935425,104.6168273608539,5
1852,1852,1024,39.09760117530823,179.66430627043766,5
1853,1853,1024,66.77759885787964,105.30524236078058,5
1854,1854,1024,39.28320109844208,179.20187182197793,5
1855,1855,1024,68.70399713516235,102.57364191105077,5
1856,1856,1024,22.950400412082672,307.39417183701323,5
1857,1857,1024,68.95999908447266,102.41333593042648,5
1858,1858,1024,39.02080059051514,181.1862331117452,5
1859,1859,1024,66.61120057106018,106.25306596072589,5
1860,1860,1024,39.62239921092987,178.81958036618653,5
1861,1861,1024,66.53439998626709,106.60472491619362,5
1862,1862,1024,39.20640051364899,181.10578933478197,5
1863,1863,1024,68.98559927940369,103.03795264879582,5
1864,1864,1024,16.64000004529953,427.6302757589273,5
1865,1865,1024,69.4208025932312,102.61196260923899,5
1866,1866,1024,39.129599928855896,182.24172751485898,5
1867,1867,1024,66.73280000686646,106.97424761534756,5
1868,1868,1024,39.08480107784271,182.8419271667032,5
1869,1869,1024,66.64959788322449,107.33738769938834,5
1870,1870,1024,39.55200016498566,181.06925490812526,5
1871,1871,1024,68.92799735069275,104.01162145367257,5
1872,1872,1024,15.411199629306793,465.69888163357894,5
1873,1873,1024,69.18399930000305,103.84840808125533,5
1874,1874,1024,39.18080031871796,183.56751239111344,5
1875,1875,1024,66.73280000686646,107.8929701624862,5
1876,1876,1024,39.052799344062805,184.56249408650353,5
1877,1877,1024,66.89280271530151,107.86464162234165,5
1878,1878,1024,38.9631986618042,185.38155695827913,5
1879,1879,1024,68.6464011669159,105.3333116534135,5
1880,1880,1024,17.209599912166595,420.60543167436816,5
1881,1881,1024,68.8256025314331,105.28282298277932,5
1882,1882,1024,39.85280096530914,182.0163244815415,5
1883,1883,1024,66.566401720047,109.08763106258034,5
1884,1884,1024,39.001598954200745,186.38430430855573,5
1885,1885,1024,66.72000288963318,109.06781302209275,5
1886,1886,1024,38.75199854373932,187.98328039204844,5
1887,1887,1024,68.41599941253662,106.58990549897197,5
1888,1888,1024,16.256000101566315,449.076406643022,5
1889,1889,1024,68.85759830474854,106.13093671459107,5
1890,1890,1024,39.41119909286499,185.6239081374316,5
1891,1891,1024,66.82239770889282,109.59505404017239,5
1892,1892,1024,39.62239921092987,185.02544060930302,5
1893,1893,1024,66.84160232543945,109.79544619933301,5
1894,1894,1024,39.08480107784271,187.9671669140167,5
1895,1895,1024,69.23519968986511,106.22370171449894,5
1896,1896,1024,17.44000017642975,422.14352600466304,5
1897,1897,1024,69.31840181350708,106.32027050808209,5
1898,1898,1024,39.02080059051514,189.07155364191368,5
1899,1899,1024,67.02079772949219,110.19713131152491,5
1900,1900,1024,39.86560106277466,185.45512429018987,5
1901,1901,1024,66.85439944267273,110.70422454914686,5
1902,1902,1024,39.904001355171204,185.66691911561594,5
1903,1903,1024,68.7936007976532,107.81010945792809,5
1904,1904,1024,16.512000560760498,449.63917852834976,5
1905,1905,1024,68.6847984790802,108.20797854220523,5
1906,1906,1024,38.969600200653076,190.91928297163582,5
1907,1907,1024,66.5727972984314,111.87538235193685,5
1908,1908,1024,38.93119990825653,191.50887436220017,5
1909,1909,1024,66.457599401474,112.30450024101327,5
1910,1910,1024,38.784000277519226,192.63894251595994,5
1911,1911,1024,67.96159744262695,110.0494174568788,5
1912,1912,1024,17.446400225162506,429.14088954589846,5
1913,1913,1024,68.39680075645447,109.57818536991633,5
1914,1914,1024,38.950398564338684,192.6202371358811,5
1915,1915,1024,66.29120111465454,113.29522883452042,5
1916,1916,1024,38.547199964523315,195.0419925421157,5
1917,1917,1024,66.28479957580566,113.54296490544263,5
1918,1918,1024,38.30400109291077,196.6903335692099,5
1919,1919,1024,67.43680238723755,111.83633655541334,5
1920,1920,1024,18.464000523090363,408.89010973318483,5
1921,1921,1024,68.69760155677795,110.0127718688068,5
1922,1922,1024,39.00800049304962,193.94698360271002,5
1923,1923,1024,66.15039706230164,114.48697102856804,5
1924,1924,1024,38.5919988155365,196.4458302415764,5
1925,1925,1024,66.61120057106018,113.93159010704214,5
1926,1926,1024,38.8480007648468,195.5572152602113,5
1927,1927,1024,68.4224009513855,111.1463159178428,5
1928,1928,1024,22.31680005788803,341.12385343118245,5
1929,1929,1024,68.74240040779114,110.85868289138598,5
1930,1930,1024,39.98720049858093,190.7759259183629,5
1931,1931,1024,66.96959733963013,114.02939290902681,5
1932,1932,1024,39.32799994945526,194.3758635533126,5
1933,1933,1024,67.04639792442322,114.13483362112822,5
1934,1934,1024,39.22559916973114,195.2869873281914,5
1935,1935,1024,69.10719871520996,110.96055031257248,5
1936,1936,1024,21.510399878025055,356.8553188935309,5
1937,1937,1024,69.61920261383057,110.37231429699669,5
1938,1938,1024,39.30239975452423,195.71243893611236,5
1939,1939,1024,67.89759993553162,113.40472439837373,5
1940,1940,1024,40.12160003185272,192.11229845970004,5
1941,1941,1024,68.04479956626892,113.39295783339874,5
1942,1942,1024,40.089601278305054,192.66226716452272,5
1943,1943,1024,69.63840126991272,111.02652862509765,5
1944,1944,1024,17.77919977903366,435.3216468790177,5
1945,1945,1024,70.28480172157288,110.23201332617518,5
1946,1946,1024,39.73760008811951,195.17041670361772,5
1947,1947,1024,68.22400093078613,113.79539056755436,5
1948,1948,1024,42.451199889183044,183.07029747774607,5
1949,1949,1024,68.1663990020752,114.12565372219775,5
1950,1950,1024,42.53439903259277,183.08757563572647,5
1951,1951,1024,69.46560144424438,112.2211437880799,5
1952,1952,1024,16.857600212097168,462.9070860513192,5
1953,1953,1024,69.74719762802124,111.9973317589135,5
1954,1954,1024,42.22080111503601,185.2049549390302,5
1955,1955,1024,68.4607982635498,114.33561101445052,5
1956,1956,1024,42.61760115623474,183.85635782913377,5
1957,1957,1024,68.55040192604065,114.4199090249306,5
1958,1958,1024,42.45760142803192,184.92680716570453,5
1959,1959,1024,69.76640224456787,112.65552522614078,5
1960,1960,1024,17.40799993276596,451.9529429220256,5
1961,1961,1024,69.9392020702362,112.60676094203833,5
1962,1962,1024,42.62399971485138,184.95827150761534,5
1963,1963,1024,68.40959787368774,115.35953955717329,5
1964,1964,1024,42.713600397109985,184.94676483733033,5
1965,1965,1024,68.69120001792908,115.12084223213441,5
1966,1966,1024,42.80959963798523,184.9080476094017,5
1967,1967,1024,70.44479846954346,112.48373824826635,5
1968,1968,1024,17.03680008649826,465.57763850772125,5
1969,1969,1024,70.89920043945312,111.99020692455703,5
1970,1970,1024,43.38560104370117,183.1963372362666,5
1971,1971,1024,69.19040083885193,114.98927989346817,5
1972,1972,1024,43.142399191856384,184.60330860559415,5
1973,1973,1024,69.20959949493408,115.19079795547071,5
1974,1974,1024,43.30880045890808,184.26722429248287,5
1975,1975,1024,70.73919773101807,112.92862028737956,5
1976,1976,1024,17.472000420093536,457.6792270908834,5
1977,1977,1024,71.00800275802612,112.72908800543927,5
1978,1978,1024,43.142399191856384,185.7283642563972,5
1979,1979,1024,69.13279891014099,116.02121271591436,5
1980,1980,1024,42.976000905036926,186.82471684002078,5
1981,1981,1024,69.06880140304565,116.36355582747376,5
1982,1982,1024,42.91839897632599,187.45358037325153,5
1983,1983,1024,70.24639844894409,114.64399670046078,5
1984,1984,1024,21.747200191020966,370.6892021589258,5
1985,1985,1024,70.80960273742676,113.96167310701185,5
1986,1986,1024,43.07200014591217,187.53977945383693,5
1987,1987,1024,69.34400200843811,116.60489556135042,5
1988,1988,1024,42.99519956111908,188.25336304100944,5
1989,1989,1024,69.04320120811462,117.34878548834956,5
1990,1990,1024,43.0400013923645,188.43597903411785,5
1991,1991,1024,70.71999907493591,114.79691733872322,5
1992,1992,1024,17.96479970216751,452.36213076283286,5
1993,1993,1024,70.70720195770264,115.04848341851016,5
1994,1994,1024,42.950400710105896,189.58895827214096,5
1995,1995,1024,69.01119947433472,118.11258552362061,5
1996,1996,1024,42.87999868392944,190.28136703413495,5
1997,1997,1024,68.69120001792908,118.90085527503112,5
1998,1998,1024,42.85440146923065,190.7767676529114,5
1999,1999,1024,70.28480172157288,116.43783360760484,5
2000,2000,1024,17.241600155830383,475.129914042799,5
2001,2001,1024,70.46399712562561,116.37423907957444,5
2002,2002,1024,42.69439876079559,192.25922908504356,5
2003,2003,1024,68.13439726829529,120.59392555635618,5
2004,2004,1024,42.4703985452652,193.65960880338716,5
2005,2005,1024,68.12160015106201,120.85757207321925,5
2006,2006,1024,42.265599966049194,194.98660221598539,5
2007,2007,1024,69.70880031585693,118.34150515603504,5
2008,2008,1024,17.919999361038208,460.80733071642175,5
2009,2009,1024,69.61920261383057,118.73008563240705,5
2010,2010,1024,42.27199852466583,195.73535883741158,5
2011,2011,1024,67.46240258216858,122.77000953104454,5
2012,2012,1024,42.054399847984314,197.13986983450846,5
2013,2013,1024,67.33440160751343,123.24817498747898,5
2014,2014,1024,41.61919951438904,199.59752962398963,5
2015,2015,1024,68.87040138244629,120.73896235661284,5
2016,2016,1024,16.90880060195923,492.2641459877138,5
2017,2017,1024,69.651198387146,119.62257742772204,5
2018,2018,1024,41.92639887332916,198.92286903050575,5
2019,2019,1024,67.59679913520813,123.50270182618308,5
2020,2020,1024,41.83039963245392,199.7747875570504,5
2021,2021,1024,67.44319796562195,124.02933758069845,5
2022,2022,1024,42.06719994544983,199.04379761091474,5
2023,2023,1024,69.2799985408783,120.98007460341589,5
2024,2024,1024,17.721599340438843,473.42158497260345,5
2025,2025,1024,69.62559819221497,120.61770696483602,5
2026,2026,1024,41.625601053237915,201.95207361086494,5
2027,2027,1024,67.16799736022949,125.27806876347891,5
2028,2028,1024,41.10080003738403,204.93473665570286,5
2029,2029,1024,66.61120057106018,126.5746645566849,5
2030,2030,1024,41.152000427246094,205.08366816628123,5
2031,2031,1024,68.35200190544128,123.59433363322586,5
2032,2032,1024,16.972799599170685,498.22311885501693,5
2033,2033,1024,67.84639954566956,124.76072906864032,5
2034,2034,1024,40.3903990983963,209.77498804502818,5
2035,2035,1024,65.70240259170532,129.0855199421691,5
2036,2036,1024,40.115201473236084,211.62965400196327,5
2037,2037,1024,65.42720198631287,129.88340405841797,5
2038,2038,1024,39.88479971885681,213.27055349304905,5
2039,2039,1024,66.29120111465454,128.44243074240717,5
2040,2040,1024,17.99039989709854,473.75026951872076,5
2041,2041,1024,66.07360243797302,129.11835246169332,5
2042,2042,1024,39.51359987258911,216.11993590905493,5
2043,2043,1024,64.69119787216187,132.13610248633876,5
2044,2044,1024,39.01439905166626,219.31423105271605,5
2045,2045,1024,64.39039707183838,133.0134241980917,5
2046,2046,1024,38.419198989868164,223.14795189407513,5
2047,2047,1024,64.99199867248535,132.04006965911384,5
2048,2048,1024,16.95999950170517,506.4820073335712,5
2049,2049,1024,111.19999885559082,77.32306957274488,5
2050,2050,1024,63.30239772796631,135.9619905234276,5
2051,2051,1024,112.32000589370728,76.70155267043715,5
2052,2052,1024,63.865602016448975,135.02607851060358,5
2053,2053,1024,111.1232042312622,77.6789050650106,5
2054,2054,1024,63.82079720497131,135.3843942163568,5
2055,2055,1024,114.00320529937744,75.86414063787056,5
2056,2056,1024,23.104000091552734,374.70457469246765,5
2057,2057,1024,116.01279973983765,74.69518856051121,5
2058,2058,1024,65.3760015964508,132.67904521819065,5
2059,2059,1024,113.96479606628418,76.18543083208003,5
2060,2060,1024,65.84960222244263,131.98094607529765,5
2061,2061,1024,113.2159948348999,76.83837094472405,5
2062,2062,1024,66.11199975013733,131.71249614154823,5
2063,2063,1024,116.2943959236145,74.94965206857489,5
2064,2064,1024,17.734399437904358,491.9634656109325,5
2065,2065,1024,116.71040058135986,74.82737405148444,5
2066,2066,1024,66.62399768829346,131.20787390901327,5
2067,2067,1024,114.5408034324646,76.39249254226854,5
2068,2068,1024,66.95039868354797,130.82111718854145,5
2069,2069,1024,114.1759991645813,76.78495123447645,5
2070,2070,1024,67.31520295143127,130.36394180273973,5
2071,2071,1024,118.34880113601685,74.2209121147303,5
2072,2072,1024,18.34239959716797,479.3506316020689,5
2073,2073,1024,118.75840425491333,74.10784817476093,5
2074,2074,1024,67.85280108451843,129.83138068282332,5
2075,2075,1024,115.43680429458618,76.38742300503505,5
2076,2076,1024,67.7951991558075,130.1924230315342,5
2077,2077,1024,115.283203125,76.63672028977552,5
2078,2078,1024,67.69279837608337,130.64072167423478,5
2079,2079,1024,118.04800033569336,74.98601876209418,5
2080,2080,1024,23.705600202083588,373.77105512904143,5
2081,2081,1024,118.78399848937988,74.6648457771267,5
2082,2082,1024,68.1984007358551,130.17189048734795,5
2083,2083,1024,116.44799709320068,76.30912419118673,5
2084,2084,1024,68.26239824295044,130.29982709285426,5
2085,2085,1024,115.82080125808716,76.86975658336972,5
2086,2086,1024,68.09599995613098,130.86905271588782,5
2087,2087,1024,120.17920017242432,74.22420268400808,5
2088,2088,1024,18.57919991016388,480.5780526165426,5
2089,2089,1024,121.04959487915039,73.83180602068553,5
2090,2090,1024,68.70399713516235,130.20885498700557,5
2091,2091,1024,117.29919910430908,76.33838556763898,5
2092,2092,1024,68.74880194664001,130.3731558690537,5
2093,2093,1024,117.49759912490845,76.35534018412217,5
2094,2094,1024,68.62720251083374,130.85400248658485,5
2095,2095,1024,120.36479711532593,74.67900428883351,5
2096,2096,1024,17.849600315093994,504.0620635293268,5
2097,2097,1024,120.30080556869507,74.86145740609682,5
2098,2098,1024,68.99840235710144,130.64773507864004,5
2099,2099,1024,117.72160530090332,76.64761642466969,5
2100,2100,1024,69.47199702262878,130.00461174389667,5
2101,2101,1024,117.4847960472107,76.94854102114802,5
2102,2102,1024,69.12000179290771,130.91567067824485,5
2103,2103,1024,120.79360485076904,74.98330100496487,5
2104,2104,1024,19.513599574565887,464.60516591807186,5
2105,2105,1024,121.0047960281372,74.99487208663906,5
2106,2106,1024,69.33119893074036,131.01408122300018,5
2107,2107,1024,118.19519996643066,76.92352612104612,5
2108,2108,1024,69.6832001209259,130.59997038320688,5
2109,2109,1024,118.5920000076294,76.81176038361757,5
2110,2110,1024,69.47199702262878,131.24569885374206,5
2111,2111,1024,119.94240283966064,76.09106697820948,5
2112,2112,1024,23.481599986553192,389.0362716863969,5
2113,2113,1024,120.41599750518799,75.93548283820053,5
2114,2114,1024,69.85599994659424,131.01958049411934,5
2115,2115,1024,118.42559576034546,77.35797942312396,5
2116,2116,1024,70.43840289115906,130.18225160739604,5
2117,2117,1024,118.08639764785767,77.72698003178114,5
2118,2118,1024,69.9455976486206,131.34739941965714,5
2119,2119,1024,120.8448052406311,76.09635937340335,5
2120,2120,1024,24.87040013074875,370.0998436538982,5
2121,2121,1024,122.1951961517334,75.39753654930655,5
2122,2122,1024,70.34239768981934,131.1002572398053,5
2123,2123,1024,118.4000015258789,77.96114926554668,5
2124,2124,1024,70.20159959793091,131.61093338209798,5
2125,2125,1024,117.51680374145508,78.69512874385374,5
2126,2126,1024,70.04160284996033,132.16011158153046,5
2127,2127,1024,120.4800009727478,76.90418423963831,5
2128,2128,1024,19.21280026435852,482.7058161430195,5
2129,2129,1024,122.7903962135315,75.59914337158096,5
2130,2130,1024,70.24639844894409,132.27113994681483,5
2131,2131,1024,110.87360382080078,83.88198279395326,5
2132,2132,1024,70.36160230636597,132.30267712589833,5
2133,2133,1024,110.93759536743164,83.99103154470797,5
2134,2134,1024,70.38080096244812,132.5148586043541,5
2135,2135,1024,113.31839561462402,82.38066511061038,5
2136,2136,1024,25.574401021003723,365.3650304586205,5
2137,2137,1024,113.42079639434814,82.4605646347415,5
2138,2138,1024,70.46399712562561,132.85505355749268,5
2139,2139,1024,110.90559959411621,84.48858707127998,5
2140,2140,1024,70.65600156784058,132.74202603999186,5
2141,2141,1024,110.06720066070557,85.29142407227114,5
2142,2142,1024,70.04799842834473,134.144587751671,5
2143,2143,1024,112.0576024055481,83.93304291806203,5
2144,2144,1024,21.984000504016876,428.2257601968246,5
2145,2145,1024,113.0560040473938,83.34718071275418,5
2146,2146,1024,71.25759720802307,132.36044348318362,5
2147,2147,1024,111.09119653701782,84.97954407084131,5
2148,2148,1024,70.20800113677979,134.58972252451463,5
2149,2149,1024,110.27840375900269,85.76543843225407,5
2150,2150,1024,70.09919881820679,135.0497603339395,5
2151,2151,1024,113.13920021057129,83.75247863131551,5
2152,2152,1024,20.927999913692474,453.1967235815314,5
2153,2153,1024,113.25440406799316,83.82294454792782,5
2154,2154,1024,70.22079825401306,135.31800555196565,5
2155,2155,1024,109.93280410766602,86.51615209128252,5
2156,2156,1024,70.08000016212463,135.8417823341424,5
2157,2157,1024,110.099196434021,86.54581923048102,5
2158,2158,1024,69.67039704322815,136.89404218670268,5
2159,2159,1024,112.41600513458252,84.91943363910976,5
2160,2160,1024,20.025600492954254,477.14668048840053,5
2161,2161,1024,112.1664047241211,85.2661563997093,5
2162,2162,1024,69.46560144424438,137.80708023788605,5
2163,2163,1024,109.52960252761841,87.48054490185817,5
2164,2164,1024,69.54879760742188,137.89700667631018,5
2165,2165,1024,109.59359407424927,87.59122174144974,5
2166,2166,1024,69.18399930000305,138.88047504070173,5
2167,2167,1024,110.68799495697021,86.88548993717579,5
2168,2168,1024,20.985600352287292,458.69827836261175,5
2169,2169,1024,111.09119653701782,86.73001307344317,5
2170,2170,1024,68.84480118751526,140.0806892263765,5
2171,2171,1024,108.6143970489502,88.87143721517623,5
2172,2172,1024,70.0160026550293,137.9914828843203,5
2173,2173,1024,108.62079858779907,89.0300082279661,5
2174,2174,1024,68.66559982299805,140.9645189578333,5
2175,2175,1024,110.80960035324097,87.43213556510797,5
2176,2176,1024,24.755200743675232,391.7249934027528,5
2177,2177,1024,110.84799766540527,87.56266235226012,5
2178,2178,1024,72.41600155830383,134.15632764780824,5
2179,2179,1024,110.28480529785156,88.17160207825503,5
2180,2180,1024,72.49280214309692,134.2604356883287,5
2181,2181,1024,109.13280248641968,89.2659796692407,5
2182,2182,1024,72.76800274848938,133.99820777961946,5
2183,2183,1024,111.48799657821655,87.54055836991276,5
2184,2184,1024,20.99200040102005,465.3517959882146,5
2185,2185,1024,112.24960088729858,87.1059916713376,5
2186,2186,1024,73.45280051231384,133.2360990968527,5
2187,2187,1024,109.97120141983032,89.07350638649697,5
2188,2188,1024,73.78559708595276,132.87797211397196,5
2189,2189,1024,110.14399528503418,89.09650119922064,5
2190,2190,1024,73.80480170249939,133.08636529630246,5
2191,2191,1024,112.55040168762207,87.3509551328525,5
2192,2192,1024,20.396800339221954,482.4463302255066,5
2193,2193,1024,113.6512041091919,86.6628913366999,5
2194,2194,1024,74.30400252342224,132.6755786122348,5
2195,2195,1024,110.73919534683228,89.10408974072664,5
2196,2196,1024,74.22720193862915,133.05510257770064,5
2197,2197,1024,110.73919534683228,89.26654018967253,5
2198,2198,1024,74.26559925079346,133.22865353293824,5
2199,2199,1024,114.06079530715942,86.82484477975918,5
2200,2200,1024,21.04319930076599,471.0462443626233,5
2201,2201,1024,113.70879411697388,87.25211910869253,5
2202,2202,1024,70.6816017627716,140.49413630054957,5
2203,2203,1024,110.62400341033936,89.84824021538735,5
2204,2204,1024,70.38080096244812,141.35101379860677,5
2205,2205,1024,110.93120574951172,89.76218308204794,5
2206,2206,1024,70.169597864151,142.0338897665505,5
2207,2207,1024,112.95360326766968,88.31501132691402,5
2208,2208,1024,25.459200143814087,392.17809733217325,5
2209,2209,1024,113.67679834365845,87.91228142956844,5
2210,2210,1024,70.6496000289917,141.5809402444646,5
2211,2211,1024,110.86080074310303,90.30866583040495,5
2212,2212,1024,70.40640115737915,142.32724791032365,5
2213,2213,1024,110.83519458770752,90.4930220884223,5
2214,2214,1024,70.56000232696533,142.27434632840888,5
2215,2215,1024,114.23360109329224,87.9596607638592,5
2216,2216,1024,21.31199985742569,471.8948740277819,5
2217,2217,1024,114.50879573822021,87.9068040765377,5
2218,2218,1024,70.65600156784058,142.59489538657633,5
2219,2219,1024,111.02720499038696,90.8270376514758,5
2220,2220,1024,70.78400254249573,142.59384659606343,5
2221,2221,1024,111.0975980758667,90.93318436192652,5
2222,2222,1024,70.72640061378479,142.96723068400044,5
2223,2223,1024,114.73920345306396,88.2057804779866,5
2224,2224,1024,19.705599546432495,514.0553284933619,5
2225,2225,1024,114.61759805679321,88.45831854700157,5
2226,2226,1024,70.79039812088013,143.3527133252098,5
2227,2227,1024,111.21920347213745,91.3251945249235,5
2228,2228,1024,70.83520293235779,143.51958928822413,5
2229,2229,1024,111.17440462112427,91.52616740046456,5
2230,2230,1024,70.57920098304749,144.2988735795724,5
2231,2231,1024,114.7968053817749,88.7972038429071,5
2232,2232,1024,20.921599864959717,487.6670817650037,5
2233,2233,1024,114.76479768753052,88.98129110813177,5
2234,2234,1024,70.98240256309509,143.9943974693539,5
2235,2235,1024,111.5007996559143,91.75020117855595,5
2236,2236,1024,71.1296021938324,143.95381236769873,5
2237,2237,1024,111.80800199508667,91.6619376889533,5
2238,2238,1024,70.8736002445221,144.73235276054473,5
2239,2239,1024,114.07999992370605,89.99712320184287,5
2240,2240,1024,20.281599462032318,506.6683630764439,5
2241,2241,1024,114.56639766693115,89.7752054481221,5
2242,2242,1024,71.07200026512146,144.8447072489667,5
2243,2243,1024,111.95520162582397,92.03313649004531,5
2244,2244,1024,71.29600048065186,144.64735270527072,5
2245,2245,1024,112.51840591430664,91.73584638109033,5
2246,2246,1024,71.14239931106567,145.21816621375973,5
2247,2247,1024,117.13919639587402,88.27421350112846,5
